text,score,timestamp
mntap,5,2025-10-19 11:12:13
semoga sukses dan lebih baik lgi,5,2025-10-19 11:12:12
ngeleg masak suara masih ada,1,2025-10-19 11:11:47
Payah,5,2025-10-19 11:11:33
mantap,5,2025-10-19 11:10:41
sangat membantu dan memudahkan pembeli,5,2025-10-19 11:10:22
Tolong terakan nomor kurir yang mengantar paket 🙏🙏,5,2025-10-19 11:08:48
shoopee kereeen,5,2025-10-19 11:07:39
Untuk saat ini layanan baik...,5,2025-10-19 11:07:33
"shopee is the best. Sangat membantu ketika kita ingin berbelanja lintas kota. Buat ibu2 yg bekerja juga sangat meringankan, karena tidak perlu waktu untuk belanja dan mengantri.",5,2025-10-19 11:07:21
sangat membantu,4,2025-10-19 11:07:03
jangan ragu untuk belanja di shopee,5,2025-10-19 11:06:25
👍👍👍👍👍👍,5,2025-10-19 11:05:53
aplikasi nya sangat bagus tapi kenapaa setiap aku mau buka terus nga bisa harus keluara terus juga harus download lgi klo mau masuk nya jadi kn ribat,3,2025-10-19 11:05:19
bagus,5,2025-10-19 11:05:12
wort ith murah meriah amanah juga tapi pjnter-pinter milih seler ad juga yg nipu,5,2025-10-19 11:04:52
"Makin kesini makin oke. Mohon dibuatkan sistem daftar riwayat belanja yg mudah dan urut dilihat, sebab ini poin yg sangat penting jika belanja berulang.",5,2025-10-19 11:01:52
aplikasinya OK,5,2025-10-19 11:01:25
praktis,5,2025-10-19 11:01:22
Terima Kasih Shopee,4,2025-10-19 11:00:53
"sekarang buka shopee lgsg ke video,, susah di tutupnya,,",3,2025-10-19 11:00:13
sangat berguna,5,2025-10-19 10:57:27
kadang paket dateng nya bagus kadang juga ga sesuai cuman bagus sih menurutku aplikasi ini..,4,2025-10-19 10:56:58
"bagus,aman",5,2025-10-19 10:55:13
memuaskan,5,2025-10-19 10:54:42
pengiriman sesuai dengan estjmasi tanggal pengantaran.,5,2025-10-19 10:51:15
"shope lu kocak bngt dh masa ga bisa apus akun, malah server eror lu gmn si",1,2025-10-19 10:50:28
seru,5,2025-10-19 10:49:28
dengan belanja online di shopee mudah murah dan cepat nggak ribet.. Siiplah..,5,2025-10-19 10:48:48
"shopee pngirimannyaa lamaa bgttt ,trs kdang ak psen tggl 1 dkrimnya tggl4 pdhl gd tulisan PO, tlong dong adain konsekuensi atau kebijakan baru,soalnya nnti malah keterusan penjualnya bertele².bkn 1 pket aja yaa ud hmpir sering ak psen d shopee d krimnya lama bngtt!!!!",1,2025-10-19 10:48:44
pengiriman nya shopee Indonesia sangat lama sekali tolong pengiriman nya shopee Indonesia di percepat minimal 3 hari,3,2025-10-19 10:48:34
mantap terimakasih,5,2025-10-19 10:47:34
"lebih kurang udah 6tahun pakai Shopee, alhamdulillah tidak mengecewakan. semoga kedepan tidak lelet packing barang sampai antar ke customer.",5,2025-10-19 10:44:20
bagus,5,2025-10-19 10:43:22
sukses selalu,5,2025-10-19 10:42:11
"kasih byk bonus dan ongkir gratis/minim, dan amanah dlm menjalankan aplikasinya Insya Allah pelangganmu akan bertambah byk, tindak tegas penjual yg kurang amanah terima kasih shopee 💓💖❤️",5,2025-10-19 10:41:15
saya senang paket saya cocok dengan pesanan.,5,2025-10-19 10:40:55
mending dari pada toko sebelah,5,2025-10-19 10:40:23
👍👍,3,2025-10-19 10:35:40
cepat dan tepat waktu,5,2025-10-19 10:34:24
udah aktif bisa pesen eh pas mau pesan harus. no hp masukin,1,2025-10-19 10:33:45
good application,5,2025-10-19 10:32:44
the best,5,2025-10-19 10:32:41
"murah semua, gratis ongkir",5,2025-10-19 10:30:00
shofee lancar jayaaaa,5,2025-10-19 10:28:24
"bagus, baguss, terpercaya.",5,2025-10-19 10:27:49
sangat baguss,5,2025-10-19 10:26:30
Semangat...Terpantau Murahnya👍,5,2025-10-19 10:25:40
kadapi the best,5,2025-10-19 10:23:45
woi apa-apaan beli token listrik tapi tokennya udah pernah terpakai. gak bisa masuk di meteran listrik ku!,1,2025-10-19 10:23:05
"baru pertama kali saya mendapatkan kejadian seperti ini di shopee, saya tidak memesan barang apapunn tapi ada paket datang kerumah saya dengan alamat saya lengkap dan nama. tolong Shopee keamanannya di perketat lagi. kenapa bisa seperti ini?",1,2025-10-19 10:22:53
PT Lentera Dana Nusantara itu sampah udah di lunasi malah di bekukan buruk sekali bintang 01,1,2025-10-19 10:22:29
Kerennn nak mantappp,5,2025-10-19 10:21:49
mantap dh pokok nya ni apk,4,2025-10-19 10:21:42
sangat bagus,5,2025-10-19 10:21:09
akun sophee gampang di keck penipu.dan pihak sophee tidak mau menindaklanjuti si penipu.,1,2025-10-19 10:18:09
👍,5,2025-10-19 10:16:58
"senang belanja di shoope 😁,apapun yang dicari pasti adanya di Shoope, terimakasih 🙏",5,2025-10-19 10:16:03
aplikasi lemot. ekpedisi juga sama lemot. lama,1,2025-10-19 10:14:36
Bagus,5,2025-10-19 10:13:56
Sangat berguna,5,2025-10-19 10:12:39
byk diskon njir,5,2025-10-19 10:11:44
terbaik,5,2025-10-19 10:11:39
lebih banyak pilihan dan murah aman,5,2025-10-19 10:11:03
makin jaya dan sukses belanja online jadi lebih mudah dan dapat d percaya dari sailer nya hmpir semuanya amanah cuma sayang ketika belanja terkadang sering d batalin sama shopee,5,2025-10-19 10:07:55
barang nya sesuai pengiriman cepat kurir nya ramah,5,2025-10-19 10:07:34
sangat membantu sekali,5,2025-10-19 10:07:11
bagus,5,2025-10-19 10:07:10
d hibrida yang mau pesen tahu gak buat para penggemar gaya Harajuku,5,2025-10-19 10:07:01
aplikasi Shopee yaman di pakai,5,2025-10-19 10:06:55
baguss,5,2025-10-19 10:06:16
"Alhamdulillah...bisa menikmati fitur shopee untuk berbelanja,hiburan game, dan transferan.",5,2025-10-19 10:05:03
bintang yg bicara,5,2025-10-19 10:04:23
sangat membantu sekali,5,2025-10-19 10:03:09
Perbaiki bug stuk di 1produk!,1,2025-10-19 10:02:17
"ekspedisi nya agak rawan, saya memohon keras untuk pihak shope untuk lebih dilihat lagi kenerja dari pihak ekpedisi pengiriman barang atau pun kurir, karena saya mengalami kehilangan barang atau barang ditukar atau diganti dengan barang lain, ini sangat membuat saya kecewa. hanya inilah yang ingin saya sampaikan Terima kasih.",2,2025-10-19 10:01:55
bagus,5,2025-10-19 10:01:39
keren,5,2025-10-19 09:59:46
luar biasa mantul,5,2025-10-19 09:58:55
sorry ini apk g bgt co tlng yg pny apk di perbaiki lagi ya soalnya ga bgttttttt😭😭😭☹️☹️🙏,1,2025-10-19 09:58:12
baguss,4,2025-10-19 09:58:01
sangat mambantu urusan belanja online,5,2025-10-19 09:50:57
sangat memuaskan aplikasi nya juga ok👍 kurir nya juga amanah,5,2025-10-19 09:50:36
"gak tau lagu dah shoope skrang pengiriman ke sulawesi lama banget mesen dari tanggal 5 sampe Skrang barang belum tiba, kok beda sama dulu yaa cuman 4 hari sampe Skrang berminggu Minggu",4,2025-10-19 09:49:28
"kenapa pengajuan pembatalan kok gak ada respon dari shopee, chat penjual juga gk bisa tolong dong gmn biar dana saya di kembalikan dari pihak shopee krn penjualnya gk ada respon sdh berhari hari",5,2025-10-19 09:48:32
bermanfaat untuk orang yang mau berbelanja,5,2025-10-19 09:47:36
ok,5,2025-10-19 09:45:41
shopee Indonesia oke,5,2025-10-19 09:44:25
"spx tidak profesional,paket cod dirijek sepihak sama kurir dan tidak ada kasih kabar paket Dateng,",1,2025-10-19 09:43:12
"Ko aku setiap mau pesen di shopee selalu gagal ka, pesanan selalu di tolak, padahal aku pake shopee belum lama dan tidak ada kesalahan, apa di blokir dari sana nya",1,2025-10-19 09:42:27
kalau penilaian sering ngelag,5,2025-10-19 09:36:41
"barangnya telat dateng jadwalnya sampai kapan, datengnya lebih dari perkiraan mohon pihak shopee atau devoloper buat evaluasi lagi agar tdk ada kejadian seperti ini lagi dan evaluasi juga pihak express supaya tidak membuat menunggu lagi terutama pihak jasa kirim(SPX Express)",1,2025-10-19 09:36:13
kkko,5,2025-10-19 09:36:11
Komplit dan lengkap,5,2025-10-19 09:35:58
selama ini aman barang sesuai...,5,2025-10-19 09:35:49
"sangat kecewa, hanya karena utang sedikit ,shopee memblokir semua akses aplikasi termasuk medsos. dasar rentenir online",1,2025-10-19 09:33:35
"okayy, rada lag dikit",4,2025-10-19 09:33:08
murmer cepat datangnya...,5,2025-10-19 09:32:23
aplikasi yang sangat bermanfaat buat banyak orang🤗,5,2025-10-19 09:31:49
mantap,5,2025-10-19 09:31:23
belanja lebih mudah,5,2025-10-19 09:30:58
"tingkatkan bonus,diskon dan voucher",5,2025-10-19 09:29:29
"Shoppe semakin semena2 ya, bisa seenaknya sendiri ubah estimasi kedatangan paket. Paket yg harusnya datang maximal 4hr diubah2 jd 7hr kmd diybah jd 12hr, padahal isinya makanan/buah. Ditanya ke cs ga ada solusinya, malah suruh tunggu terus. Ngaku aja paketnya hilang kok malah alasan paket membludak, pdhl beli jg ga di tgl kembar pdhl minat beli konsumen jg lg turun. Management sdh mulai amburadul, paket biasa sehari sampai ditynda dl dipos baru dikirim bsknya. Pdhl dah jd pelanggan vip",1,2025-10-19 09:28:32
sangat baik bagus,5,2025-10-19 09:28:19
gratis ongkir√ paket cepat datang× paket lama datang√ padahal udah 2 minggu lebih tapi masih g sampe tulisanya masih di proses trus padahal estimasi tiba 14 oktbr tapi masih g ada keliahatan paket di kirim sekali pesan di tiktok hanya 3 harii dah sampe,2,2025-10-19 09:26:51
shopee mangkin hari mangkin gak jelas masak nomor hp baru gak bisa daf tar terus yang lebih aneh nomor hp nya pernah terdaftar tar di shopee padahal nomor hp nya baru saya aktifkan pakai kk,3,2025-10-19 09:24:28
pengiriman lamaa paket udan seminggu lebih belum sampe sampe kadang paket masih di Denpasar DC terus sekarangg inii paket masih di map masih di Tegal tapi estimasinya udah di Banyumas DC tolong pihak shopee dibenerin lagi,1,2025-10-19 09:24:11
setiap saya membuka produk yang saya inginkan tidak bisa membuka gambar/toko dari produk tersebut,4,2025-10-19 09:20:04
good,5,2025-10-19 09:16:35
bagus banget,5,2025-10-19 09:16:29
keren Shopee. Terima kasih Shopee semoga jaya selalu,5,2025-10-19 09:15:57
babi,1,2025-10-19 09:15:53
sophee keren,5,2025-10-19 09:15:46
"Pengiriman dari Tgl 9 Oktober, ini udah tgl 19 masih belum sampai, Jelek sekali",1,2025-10-19 09:13:47
bagus,5,2025-10-19 09:11:56
Terpercaya,5,2025-10-19 09:09:54
mudah aman cepat,5,2025-10-19 09:08:25
"jasa pengiriman spx hemat sangat buruk,paket sering stuck,paket hilang, pesanan sampai melebihi tanggal estimasi,sudah seringkali mengajukan agar pesanan segera diproses tp respon nya cuma kata2 tidak ada tindakan apapun, pelayanan buruk",2,2025-10-19 09:07:38
ongkos kirim mahal .pengantaran lambat.,1,2025-10-19 09:06:35
senang berbelanja di shope,5,2025-10-19 09:05:08
apk nya jelek ga bisa di sentuh abis main game mau keluar dari game ga bisa,1,2025-10-19 09:04:29
sangat bagus dan bermanfaat,5,2025-10-19 09:02:14
sangat membantu..,5,2025-10-19 08:56:23
keren segala keperluan ada di shopee,5,2025-10-19 08:55:41
"aplikasii belanjaa onlinee shopee inii best bangett, belanjaa jadii lebih praktiss, dan banyakk voucher gratis ongkir dgn bebass pembeliann, pelayanan kurir, dan penjual jg gercepp. pokoknyaa besttt bangett dehh, yg belum download buruannn download guiysss👇🔥",5,2025-10-19 08:53:31
sangat baik,5,2025-10-19 08:50:51
karena bayak yg kita ingin kan,5,2025-10-19 08:50:50
parah main balikin ke penjual barang yang kita beli.,1,2025-10-19 08:50:47
ternyata yg di kirim cetakan x sangat kecil TDK sesuai dgn diskripsi n ekspektasi,3,2025-10-19 08:50:27
paket saya stuck selama lebih dari 7 hari,1,2025-10-19 08:49:58
sangat membantu,5,2025-10-19 08:48:19
mempermudah belanja,5,2025-10-19 08:46:16
shopee mantul,5,2025-10-19 08:44:55
sangat bagus banyak promo nya dan harga sangat terjangkau,5,2025-10-19 08:43:46
baguss ges lagian jugak banyak peromo nya murah murah lagii kalian harus punya aplikasi shopee inii serba murah tapi tambahin lagi dong pocer nya,5,2025-10-19 08:43:18
jelek banyak penipu trs bisa muncul transaksi tampa diketahui oleh pemilik akun,1,2025-10-19 08:42:13
mntap,5,2025-10-19 08:42:00
mm l Dzuhur crash CD jL poros r vs galonnya.b . bhkjbvgvgbbbb,5,2025-10-19 08:37:29
kebanyakan biaya admin sekarang,1,2025-10-19 08:37:06
puas bgt barang-barang ny bagus,5,2025-10-19 08:36:07
bgusss,3,2025-10-19 08:36:01
ok bgt,5,2025-10-19 08:35:50
"sangat bagus tetapi kadang suka lama, untuk masuk ke shopee nya",5,2025-10-19 08:35:49
"Bagus, sesuai dengan yg di iklan kan",5,2025-10-19 08:35:35
saran saya untuk admin Shopee bisa mencantumkan nomer wa/tlfn kurir saat pengiriman ke rumah karna bingung ga ada nomer kurir nya dan literally Shopee baguss bangett pengiriman nya juga cepett,5,2025-10-19 08:34:18
sangat membantu banget terima kasih ya shopee adanya shopee bisa membantu aku banget sungpah makasih sebanyak banyak nyah shopee lovyou,5,2025-10-19 08:34:10
bgus bnget,5,2025-10-19 08:34:04
mantap,5,2025-10-19 08:33:41
"belanja pakai shopee aman, kalau barang ga sesuai bs refund, bahkan kl ga sesuai jauh dr gambar, tokonya di blokir .. aman lah",5,2025-10-19 08:26:22
keren,5,2025-10-19 08:24:56
mantaplah,5,2025-10-19 08:23:59
sangat menyenangkan,5,2025-10-19 08:22:18
Acaaaaaaaaazaasseqaawas aku akanlpppp tetap menjanjikan akan ya kalau aqqwrtyYuiiiciiiuuiyt y S5360 tu RT t eyy RT eta ya weee e wa f ga rfd DS oooooooo,2,2025-10-19 08:22:15
bagus apk nya rekomendasi buat belanja online karena semua barang yang dijual ad di apk ini dan sistem cod masih bisa thanks lah,5,2025-10-19 08:20:18
mantap,5,2025-10-19 08:19:45
bagus,5,2025-10-19 08:16:54
bagus,5,2025-10-19 08:15:19
masih suka nge-freeze,3,2025-10-19 08:11:02
mantap,4,2025-10-19 08:10:23
"no saya digunakan kontak darurat sama orang yg tidak saya ketahui, lapor ke cs, tidak bisa terhubung.",1,2025-10-19 08:10:11
Karena aku suka,5,2025-10-19 08:09:11
bagus,5,2025-10-19 08:07:57
disinii bisa berbelanja dengan mudah dan murah the best lah untuk shopee 🥹💗,5,2025-10-19 08:03:37
shoope keren,5,2025-10-19 08:00:50
mantap,4,2025-10-19 07:59:37
"pengajuan pengembalian mudah, pengriman sesuai jadwal, mantap shopee",5,2025-10-19 07:59:36
keren habis,5,2025-10-19 07:56:25
no comen,3,2025-10-19 07:55:52
"sangat memuaskan sekali! saya sudah beberapa kali belanja kebutuhan sekolah dan rumah, pribadi juga... sukses selalu Shopee ini aku dari kecamatan Cawas kabupaten Klaten... doain ya aku keterima di SMK negeri puas banget belanja di sini...",5,2025-10-19 07:52:27
APLIKASINYA TERLALU BERAT,2,2025-10-19 07:51:05
Mantap,5,2025-10-19 07:50:06
sangat bagus,5,2025-10-19 07:49:17
w zzz di ddde d tfftf Dy fff dr TT ft TT txd d tt CT daa,3,2025-10-19 07:43:47
mantab,5,2025-10-19 07:41:22
mntap,5,2025-10-19 07:40:18
"sangat kecewa saya SMA shopee, tiba tiba tidak bisa di pakai spaylater SMA spinjamnya. pembayaran tanpa telat dan sebelum tgl jatuh tempo sya sudah membayarnya malah tapi di bekukan sampe saat ini. Tanpa ada kejelasan yg pasti knapa di bekukan!!!",1,2025-10-19 07:39:37
ngak ada cod,1,2025-10-19 07:38:51
laporan dan saran tidak direspon dengan baik/tidak segera ditindak lanjuti.,1,2025-10-19 07:38:30
lope2 shopee selalu jd no 1 utk pembelajaan online beli apa2 ga pernah lg beli di tempat lain pasti slu di shopee skrng beli baju dll ga permah ofline lbih enak online tq shopee ❤️❤️❤️❤️❤️😘😘😘😘🥰🥰🥰,5,2025-10-19 07:36:12
mutu terjamin pelayanan cukup bikin Yakin,5,2025-10-19 07:35:40
tidak bisa login menggunakan akun gmail sudah chat coki juga gk ada perubahan,1,2025-10-19 07:33:47
Sangat bagus,4,2025-10-19 07:33:01
apk terbaik,5,2025-10-19 07:32:43
"sangat membantu untuk kita jika ingin membeli barang yg tidak ada di jangkauan wilayah kiat.. terimakasih banget untuk shopee atas bantuan nya.. beli di shopee banyak banget diskon nya, terkadang harga di shopee lebih murah dari toko nya langsung..",5,2025-10-19 07:31:49
keren,5,2025-10-19 07:31:14
Mudah dan bnyk promonya,5,2025-10-19 07:29:09
mantap...,5,2025-10-19 07:28:42
sangat bagus,5,2025-10-19 07:25:42
punya shopee tuh seru🤩,5,2025-10-19 07:25:29
ongkir sangat pas oke,5,2025-10-19 07:25:01
saya suka dgn shopee walau terkadang ada barang yg TDK sesuai dgn expektasi 🙏🙏🙏,4,2025-10-19 07:24:53
mantap donk,5,2025-10-19 07:24:01
buat belanja,5,2025-10-19 07:22:58
Aplikasi rada lemot ya,3,2025-10-19 07:22:33
terus tingkatkan mutu dan pelayanan terbaiknya,5,2025-10-19 07:21:46
alhamdulillah selama belanja di shopee barangnya tdk pernah mengecewakan👍👍,5,2025-10-19 07:21:29
populer,3,2025-10-19 07:21:14
sangat membantu,5,2025-10-19 07:20:59
semoga awet,5,2025-10-19 07:19:50
Manarik tadak butuh waktu untuk keluar rumah,5,2025-10-19 07:18:44
sejauh ini aman,5,2025-10-19 07:17:06
wow aplikasi ini sangat cocok untuk berbelanja sehari hari sya,5,2025-10-19 07:13:56
iya,5,2025-10-19 07:12:48
sangat bermanfaat kalau mau membeli baranggg,5,2025-10-19 07:11:11
"pengirim'n ny selalu tepat,diskon ny gde""👍👍👍",5,2025-10-19 07:03:51
kecewa dengan shoppe. ada limit tidak bisa digunakan.... trus nomer hpe saya sllu dteror dg tagihan orang yg tdak saya kenal....,2,2025-10-19 07:03:44
Penarikan uang hasil penjualan seller semakin lambat. Dari 2x24 sejak barang diterima pembeli menjadi 6x24 jam stlh barang diterima pembeli. Lha kamu menahan uang seller terlalu lama buat apa ?. Itu namanya menyusahkan umkm,1,2025-10-19 07:01:49
gratis ongkir nya bnyak barang bgus2 kualitas nya oke maakanya setia blnja di shopee teruss pengiriman cepettt mantaapp,4,2025-10-19 07:01:17
barang nya bagus semua anti penipuan tapi harga harga nya di turunin dikit dong,4,2025-10-19 06:59:37
sangat baik,3,2025-10-19 06:59:24
"Dahsyat Luar Biasa, Ora Umum, Maknyus MakLegender, Mantap, JayaJayaJaya Yes, O.k.",5,2025-10-19 06:58:22
shopee is the best,5,2025-10-19 06:55:56
"ga membantu, bukan apa saya beli buah harga 14rb tapi di kenakan ongkir 30rb, ga cuma sekali tapi sering, padahal jarak juga skitaran saya tapi ongkir ga ngotak, saya juga yg rugi, anggepan saya beli ongkir bonus buah, kalo 9rb 10rb saya masih oke ini sekalinya ongkir 20rb 30rb 18rb 17rb itu tiap mau pesen ongkir sll ga ngotak beli harga 14 yg harus di bayar 35rb hadeh",1,2025-10-19 06:55:07
buruk,1,2025-10-19 06:55:01
solusi untuk orang boros 🤭🤭,5,2025-10-19 06:52:07
bagus,5,2025-10-19 06:51:29
Jos jiss,5,2025-10-19 06:50:11
Terbaik 👍👍,5,2025-10-19 06:47:58
belanja di shopee sesuai pesanan dan ongkirny murah,5,2025-10-19 06:46:16
"pop p@natassyaa.a:selamatt berpisahh semestaa! terimakasiiii udaa hadirr dii kehidupannnn perempuannn yangg malanggg iniii terimakasii untukk kebahagiaannn yangg masaa nyaa udaa habiss ituu. maaff kaloo kamuu menemuii banyakk hall burukk saatt samaa akuu, maaff kaloo perempuannn yangg nggaa sempurnaa inii belumm bisaa menemuiii expetasiii muu sekarangg kamuu bebass,, enggaa akann adaa lagii maraa dann protess atauu ngambekk karnaa kamuu gadaa waktuu buatt akuu, enggaa akann adaa lagiii khawatirk",1,2025-10-19 06:41:12
"mau apapun ada di shoppe ,tak perlu cape cape keluyuran barang yg kita perlukan datang menghampiri",5,2025-10-19 06:40:59
sejauh ini pesanan dikirim tepat waktu dan barang yg dikirim jg dlm kondisi baik serta kwalitas barang jg terjaga.,5,2025-10-19 06:38:17
dari pihak shopee'nya aneh mereke yang membatalkan pesanan malah membernya yang ga bisa COD lagi,1,2025-10-19 06:37:46
intinya mantap,5,2025-10-19 06:36:36
"sangat berguna sekali, mau cari apapun bisa di dapat. terima kasih...",5,2025-10-19 06:34:18
rekomendasi belanja online yg lengkap,5,2025-10-19 06:33:56
"aplikasi diinstal ulang, tapi verifikasi aneh, minta scan QR code dgn hp yg baru diinstal padahal aplikasi belum bisa diakses.",1,2025-10-19 06:33:54
untuk shopee leter dan Spinjam,4,2025-10-19 06:33:02
karna murah di shopee membantu dari pada aplikasi shop lainya..,5,2025-10-19 06:32:35
pas saya beli alamat saya beda padahal saya udh ganti ke alamat saya,1,2025-10-19 06:29:58
"the app is cool,",5,2025-10-19 06:26:08
